ProbeName	ProbeDisplayName	TargetName	HUGOSymbol	Accessions	GenomeBuild	GenomicPosition	AnalyteType	CodeClass	ProbePool	TargetGroup	GeneID
35573	ZNF33B_01	ZNF33B	ZNF33B	"NR_130950.1,NR_130948.1,NM_001305039.2,NR_130951.2,NM_001305036.2,NM_001305033.2,NM_001305037.2,NM_001305040.2,NM_006955.3,NR_130949.1,NM_001305038.2,NM_001305035.2"	GRCh38.p13	chr10:42638490-42638529	RNA	Endogenous	01	All Targets	7582
12133	H2AB1_01	H2AB1	"H2AB1,H2AB2,H2AB3"	"NM_080720.3,NM_001017990.2,NM_001017991.3"	GRCh38.p13	"chrX:155459917-155459951,chrX:155380763-155380797,chrX:154885026-154885060"	RNA	Endogenous	01	All Targets	474382
37069	OPCML_01	OPCML	OPCML	"NM_002545.4,NM_001012393.3,NM_001319105.1,NM_001319104.2,XM_006718846.3,NM_001319103.1,XM_011542856.3,NM_001319106.1"	GRCh38.p13	chr11:132419919-132419968	RNA	Endogenous	01	All Targets	4978
35689	EPB42_01	EPB42	EPB42	"XM_011521354.2,NM_000119.3,XM_011521352.2,XM_011521353.2,XM_011521349.2,XM_005254225.1,NM_001114134.2,XM_011521350.2,XM_011521351.2"	GRCh38.p13	chr15:43203194-43203243	RNA	Endogenous	01	All Targets	2038
51384	ACSL3_01	ACSL3	ACSL3	"NM_004457.5,NM_203372.3,NM_001354159.2,NM_001354158.2"	GRCh38.p13	chr2:222921400-222922711	RNA	Endogenous	01	All Targets	2181
47192	CROT_01	CROT	CROT	"NM_001243745.2,XM_017012370.1,NM_001143935.2,XM_011516337.3,NM_021151.4"	GRCh38.p13	chr7:87349057-87349106	RNA	Endogenous	01	All Targets	54677
37930	LMTK3_01	LMTK3	LMTK3	"XM_011526412.2,XM_011526411.2,NM_001080434.1"	GRCh38.p13	chr19:48510166-48510500	RNA	Endogenous	01	All Targets	114783
43611	NUMA1_01	NUMA1	NUMA1	"XM_011545062.2,NM_006185.4,XM_011545059.2,XM_024448556.1,XM_011545058.1,XM_006718564.2,NR_104476.2,XM_011545056.2,XM_011545064.1,XM_017017831.1,XM_017017830.1,XM_011545060.2,XM_011545065.2,XM_024448555.1,XM_011545055.1,XM_011545061.2,XM_011545063.3,XM_011545057.2,XM_011545054.2,NM_001286561.1,XM_011545066.2"	GRCh38.p13	chr11:72021211-72021257	RNA	Endogenous	01	All Targets	4926
44620	ZNF221_01	ZNF221	"ZNF221,ZNF155"	"XM_017027232.2,XM_011527279.3,XM_017027233.1,NM_013359.2,NM_001297588.2,NM_001297589.1"	GRCh38.p13	chr19:43967045-43967094	RNA	Endogenous	01	All Targets	7638
50301	PIANP_01	PIANP	PIANP	"NM_001244014.2,NM_001244015.2,NM_153685.4"	GRCh38.p13	chr12:6694661-6694710	RNA	Endogenous	01	All Targets	196500
48594	FAM126A_01	FAM126A	FAM126A	"XM_011515589.2,NM_001363466.2,NM_032581.4,NM_001363467.2,XM_011515590.2"	GRCh38.p13	chr7:22978357-22978406	RNA	Endogenous	01	All Targets	84668
51654	RAB17_01	RAB17	RAB17	"NR_033308.2,NM_022449.4,XM_006712689.2"	GRCh38.p13	chr2:237574363-237574412	RNA	Endogenous	01	All Targets	64284
11574	CCNB1_01	CCNB1	CCNB1	"NM_001354844.1,NM_031966.4,NM_001354845.1"	GRCh38.p13	chr5:69175432-69175468	RNA	Endogenous	01	All Targets	891
51851	TRIM15_01	TRIM15	TRIM15	"NM_033229.3,XM_011514987.1,XM_011514988.2"	GRCh38.p13	"chr6:30168511-30170521,chr6:30168525-30170521"	RNA	Endogenous	01	All Targets	89870
45628	FCF1_01	FCF1	FCF1	"NM_001318508.2,NM_015962.5,XM_005267730.4,XM_011536816.3,XM_011536815.3"	GRCh38.p13	chr14:74735355-74735404	RNA	Endogenous	01	All Targets	51077
46296	ODAD2_01	ODAD2	ODAD2	"NM_001290021.2,XM_024448051.1,NM_018076.5,XM_024448055.1,XM_024448054.1,XM_024448049.1,XM_024448058.1,XM_024448050.1,XM_011519527.1,XM_024448053.1,NM_001312689.2,XM_024448052.1,XM_024448057.1,NM_001290020.2,XM_024448056.1"	GRCh38.p13	chr10:27935114-27935161	RNA	Endogenous	01	All Targets	55130
39381	BIRC5_01	BIRC5	BIRC5	"NM_001012270.2,NM_001168.3,NM_001012271.2,XR_934452.3,XR_243654.5"	GRCh38.p13	chr17:78224220-78224269	RNA	Endogenous	01	All Targets	332
51540	FOXI2_01	FOXI2	FOXI2	NM_207426.3	GRCh38.p13	chr10:127740999-127741045	RNA	Endogenous	01	All Targets	399823
46932	AICDA_01	AICDA	AICDA	"XM_011520773.2,NM_020661.4,NM_001330343.2"	GRCh38.p13	chr12:8606988-8612774	RNA	Endogenous	01	All Targets	57379
40877	CAMK4_01	CAMK4	CAMK4	"XR_001742281.2,NM_001323375.2,XR_948303.2,NM_001323374.2,NM_001744.6,XR_001742282.2,NM_001323377.2,NM_001323376.2"	GRCh38.p13	chr5:111484171-111484214	RNA	Endogenous	01	All Targets	814
37060	SOGA3_01	SOGA3	SOGA3	NM_001012279.3	GRCh38.p13	chr6:127518788-127518823	RNA	Endogenous	01	All Targets	387104
46178	SLC48A1_01	SLC48A1	SLC48A1	"XM_024449045.1,XM_005269016.4,XM_017019612.1,NM_017842.3,XM_017019614.2"	GRCh38.p13	chr12:47781660-47781709	RNA	Endogenous	01	All Targets	55652
44290	KLRK1_01	KLRK1	"KLRK1,KLRC4-KLRK1"	"NM_001199805.1,NM_007360.4"	GRCh38.p13	chr12:10378193-10378560	RNA	Endogenous	01	All Targets	22914
40102	TMEM161A_01	TMEM161A	TMEM161A	"XM_017026916.1,NM_017814.3,XM_011528117.2,NM_001256766.2"	GRCh38.p13	chr19:19120817-19120856	RNA	Endogenous	01	All Targets	54929
45654	UBE2J1_01	UBE2J1	UBE2J1	"XM_011535887.2,XM_011535888.3,NM_016021.3"	GRCh38.p13	chr6:89342417-89343693	RNA	Endogenous	01	All Targets	51465
37947	ACSM4_01	ACSM4	ACSM4	NM_001080454.1	GRCh38.p13	chr12:7318172-7320763	RNA	Endogenous	01	All Targets	341392
50800	DCAF12L1_01	DCAF12L1	DCAF12L1	NM_178470.5	GRCh38.p13	chrX:126550279-126550327	RNA	Endogenous	01	All Targets	139170
40854	CEACAM1_01	CEACAM1	"CEACAM1,CEACAM3,CEACAM6"	"NM_001184815.2,NM_001277163.3,XM_011526990.2,NM_001712.5,NM_001815.5,NM_001184813.2,NM_001205344.2,NM_001024912.3,NM_001184816.2,XM_011527206.2,NM_002483.7,NR_102333.3"	GRCh38.p13	"chr19:42527042-42527091,chr19:41797898-41797947,chr19:41756909-41756958"	RNA	Endogenous	01	All Targets	634
43248	NFIB_01	NFIB	NFIB	"NM_001369463.1,NM_001369462.1,NM_005596.3,XR_001746308.2,XR_001746309.2,XM_006716773.3,NM_001282787.1,NM_001369471.1,NM_001369476.1,NM_001369469.1,NM_001369468.1,NM_001369465.1,NM_001369464.1,NM_001369458.1,NM_001369459.1,NM_001369477.1,NM_001369480.1,NM_001369467.1,NM_001369474.1,NM_001369475.1,XM_005251467.3,NR_161384.1,XM_005251471.3,NM_001369478.1,NM_001369479.1,NR_161385.1,XM_006716774.3,NM_001369466.1,XM_006716775.3,NR_161383.1,NR_161382.1,NM_001369472.1,NM_001190738.1,NM_001369473.1,NM_001369461.1,NM_001369460.1,NM_001190737.2,NM_001369470.1"	GRCh38.p13	chr9:14086077-14086126	RNA	Endogenous	01	All Targets	4781
47724	DDX4_01	DDX4	DDX4	"NM_001142549.1,NM_001166534.1,XM_011543497.2,NM_024415.3,XM_024446119.1,XM_011543495.2,NM_001166533.1"	GRCh38.p13	chr5:55785475-55785758	RNA	Endogenous	01	All Targets	54514
35872	UROS_01	UROS	UROS	"XM_024448155.1,NR_136676.2,XR_945810.2,XM_017016611.2,XR_001747197.2,XM_005270140.5,NM_001324037.2,XR_001747196.2,NR_136677.1,NM_000375.3,NM_001324036.2,XR_002957010.1,XR_246103.3,XM_017016612.2,XM_011540127.2,NM_001324039.1,XR_002957009.1,NM_001324038.2,NR_136675.2,XM_024448154.1,NR_136678.2"	GRCh38.p13	chr10:125807446-125812221	RNA	Endogenous	01	All Targets	7390
46250	RNF31_01	RNF31	RNF31	"NM_017999.5,NM_001310332.1"	GRCh38.p13	chr14:24155328-24155460	RNA	Endogenous	01	All Targets	55072
45694	STYXL1_01	STYXL1	STYXL1	"XM_017012299.1,XM_017012300.1,NM_001317785.2,NR_134487.1,XM_017012296.1,XM_017012302.1,XM_017012297.1,NM_001317789.1,XM_011516293.3,NM_001317787.2,NR_134486.2,NM_001317788.2,XM_011516300.1,NM_001317786.2,XM_011516292.3,NM_016086.2,XM_017012298.2,XM_017012301.2"	GRCh38.p13	chr7:75996531-75996578	RNA	Endogenous	01	All Targets	51657
42913	SIAH2_01	SIAH2	SIAH2	NM_005067.7	GRCh38.p13	chr3:150742306-150742352	RNA	Endogenous	01	All Targets	6478
51713	PEX11B_01	PEX11B	PEX11B	"NR_073492.1,NM_001184795.1,NM_003846.3,NR_073493.2,NR_073491.1"	GRCh38.p13	chr1:145916901-145916950	RNA	Endogenous	01	All Targets	8799
48484	UTP23_01	UTP23	UTP23	NM_032334.3	GRCh38.p13	chr8:116771605-116771654	RNA	Endogenous	01	All Targets	84294
41800	TFAP2A_01	TFAP2A	TFAP2A	"XM_011514833.2,XM_006715175.2,NM_001042425.2,NM_001032280.3,XM_017011232.1,NM_001372066.1"	GRCh38.p13	chr6:10400470-10400519	RNA	Endogenous	01	All Targets	7020
47530	IPPK_01	IPPK	IPPK	"XR_001746365.1,XM_017015041.1,NM_022755.6"	GRCh38.p13	chr9:92656502-92656551	RNA	Endogenous	01	All Targets	64768
45957	THEM6_01	THEM6	THEM6	"NR_156431.2,NM_016647.3,NM_001363000.2"	GRCh38.p13	chr8:142727396-142727432	RNA	Endogenous	01	All Targets	51337
45521	CCDC69_01	CCDC69	CCDC69	NM_015621.3	GRCh38.p13	chr5:151184421-151185449	RNA	Endogenous	01	All Targets	26112
41123	HNRNPA2B1_01	HNRNPA2B1	HNRNPA2B1	"XR_001744672.2,XR_001744673.2,XR_001744665.1,XR_001744664.1,XR_001744668.2,XR_002956425.1,XR_002956424.1,XR_001744674.2,XR_001744675.1,XM_005249729.1,XR_001744669.2,XR_242077.2,XM_017012110.2,XR_001744663.1,XR_242076.1,XR_001744662.1,XM_017012109.2,NM_002137.4,XR_001744667.2,XR_428077.1,XR_001744666.2,XR_001744670.2,XR_001744671.2,NM_031243.3"	GRCh38.p13	chr7:26197013-26197359	RNA	Endogenous	01	All Targets	3181
45558	COQ2_01	COQ2	COQ2	"NM_001358921.2,NM_015697.8"	GRCh38.p13	chr4:83269937-83269986	RNA	Endogenous	01	All Targets	27235
39406	IFT46_01	IFT46	IFT46	"XM_011542906.3,NM_020153.3,XM_017018017.1,XM_011542905.3,XM_017018018.2,NM_001168618.2"	GRCh38.p13	chr11:118544974-118545420	RNA	Endogenous	01	All Targets	56912
45566	CD207_01	CD207	CD207	"XM_011532875.2,XM_011532874.1,XM_011532876.2,NM_015717.5"	GRCh38.p13	chr2:70833998-70835517	RNA	Endogenous	01	All Targets	50489
43730	TIMM44_01	TIMM44	TIMM44	NM_006351.4	GRCh38.p13	chr19:7938074-7938123	RNA	Endogenous	01	All Targets	10469
51234	ZNF710_01	ZNF710	ZNF710	"XM_011521543.3,XM_011521542.3,XM_005254907.4,NM_198526.4,XM_011521541.3,XM_011521540.3,XM_011521544.1,XM_005254906.4"	GRCh38.p13	chr15:90073235-90074132	RNA	Endogenous	01	All Targets	374655
39038	FAM185A_01	FAM185A	"FAM185BP,FAM185A"	"NR_146983.1,NM_001145268.2,NR_146190.1,NR_026879.1,NM_001350987.1,NR_146986.2,NR_146987.1,NR_146982.2,NR_146981.2,NR_146978.1,NR_146976.1,NR_146984.2,NR_146989.1,NM_001145269.1,NR_146979.2,NR_146977.1,NR_146985.1,NR_146980.1"	GRCh38.p13	"chr7:77122193-77122242,chr7:102749082-102749131"	RNA	Endogenous	01	All Targets	222234
40114	BOD1L2_01	BOD1L2	BOD1L2	NM_001257964.2	GRCh38.p13	chr18:57150278-57150327	RNA	Endogenous	01	All Targets	284257
40598	OR10AC1_01	OR10AC1	OR10AC1	"NR_145518.1,NM_001348289.1"	GRCh38.p13	chr7:143511358-143511392	RNA	Endogenous	01	All Targets	392133
50129	LRRC43_01	LRRC43	LRRC43	"NM_152759.4,NM_001098519.2,XM_017019124.1"	GRCh38.p13	chr12:122191505-122191554	RNA	Endogenous	01	All Targets	254050
44064	PRKDC_01	PRKDC	PRKDC	"NM_001081640.2,NM_006904.7"	GRCh38.p13	chr8:47773817-47773866	RNA	Endogenous	01	All Targets	5591
37931	WHAMM_01	WHAMM	WHAMM	"NM_001080435.3,XM_005272422.3,XM_005272423.4,XM_011521232.3,XM_005272421.4"	GRCh38.p13	chr15:82831041-82833239	RNA	Endogenous	01	All Targets	123720
46117	ZDHHC7_01	ZDHHC7	ZDHHC7	"NM_001145548.2,XR_429724.4,XM_024450343.1,XM_011523222.2,NM_017740.3"	GRCh38.p13	chr16:84990397-84990446	RNA	Endogenous	01	All Targets	55625
45679	HDDC2_01	HDDC2	HDDC2	"XR_245538.4,NM_016063.3,XM_024446450.1"	GRCh38.p13	chr6:125298768-125298816	RNA	Endogenous	01	All Targets	51020
38076	FAM162B_01	FAM162B	FAM162B	NM_001085480.3	GRCh38.p13	chr6:116761984-116762033	RNA	Endogenous	01	All Targets	221303
41831	TSPAN6_01	TSPAN6	TSPAN6	"NM_001278741.1,NM_001278740.2,NM_003270.4,XM_011531018.1,NM_001278743.1,NM_001278742.1"	GRCh38.p13	chrX:100629866-100629915	RNA	Endogenous	01	All Targets	7105
51211	SH2D6_01	SH2D6	SH2D6	"XM_017003848.1,XM_017003850.1,XM_017003851.1,XM_017003841.1,NM_201594.2,XM_017003840.1,XM_017003858.1,XM_017003859.1,XM_017003860.1,XM_011532783.1,XM_017003843.1,XM_017003842.1,XM_017003845.1,XM_017003844.1,XM_017003838.1,XM_017003839.1,XM_017003834.1,XM_017003835.1,XM_017003836.1,XM_017003837.1,XM_017003847.1,XM_017003846.1,XM_017003852.1,XM_011532796.2,XM_017003849.1"	GRCh38.p13	chr2:85435707-85435741	RNA	Endogenous	01	All Targets	284948
43213	INSL3_01	INSL3	INSL3	"NM_001265587.2,NM_005543.4"	GRCh38.p13	chr19:17816838-17816878	RNA	Endogenous	01	All Targets	3640
41045	FMO1_01	FMO1	FMO1	"NM_001282692.1,NM_001282693.2,XM_006711242.4,XM_005245037.3,NM_001282694.1,NM_002021.3,XM_005245038.4,XM_006711241.4"	GRCh38.p13	chr1:171280846-171280895	RNA	Endogenous	01	All Targets	2326
46824	ZMIZ1_01	ZMIZ1	ZMIZ1	"XM_017016442.1,XM_006717924.3,XM_006717925.3,XM_017016440.2,XM_011539980.3,XM_017016441.1,XM_006717923.3,XM_005269987.5,NM_020338.4,XM_005269988.3,XM_011539979.1,XM_011539978.2,XM_017016443.1"	GRCh38.p13	chr10:79315389-79315438	RNA	Endogenous	01	All Targets	57178
39616	DHX35_01	DHX35	DHX35	"XR_936600.2,NM_021931.4,XM_011528972.2,NM_001190809.2,XR_430308.3,NR_033905.2,XM_006723848.3,XR_430307.2,XR_001754366.2,XM_011528974.2,XM_017028004.1"	GRCh38.p13	chr20:39006313-39010285	RNA	Endogenous	01	All Targets	60625
48119	SH3BP5L_01	SH3BP5L	SH3BP5L	"XM_017002407.1,NM_001322464.2,NM_030645.3,NM_001322463.1,NM_001322462.1"	GRCh38.p13	chr1:248811582-248811631	RNA	Endogenous	01	All Targets	80851
50280	IL17RE_01	IL17RE	IL17RE	"XM_006712975.1,XM_011533362.2,XM_024453350.1,NM_153483.2,XR_940380.1,XM_011533363.2,NM_153480.2,XM_011533364.2,XM_006712976.1,XM_011533361.3,XR_940382.3,XR_940381.1,NM_153481.2,NR_104198.2,NM_001193380.2"	GRCh38.p13	chr3:9907083-9908265	RNA	Endogenous	01	All Targets	132014
46596	IL17RB_01	IL17RB	IL17RB	"XM_011533941.3,XM_017006804.2,XM_017006805.2,XM_005265312.5,XM_024453636.1,XM_017006806.2,XM_024453635.1,XM_005265311.5,XM_017006807.2,XM_024453634.1,NM_018725.4,XM_005265310.5"	GRCh38.p13	chr3:53857643-53857679	RNA	Endogenous	01	All Targets	55540
42715	LRAT_01	LRAT	LRAT	"NM_004744.5,XR_938793.2,NM_001301645.1"	GRCh38.p13	chr4:154744371-154744417	RNA	Endogenous	01	All Targets	9227
42267	GJB2_01	GJB2	GJB2	"XM_011535049.2,NM_004004.6"	GRCh38.p13	chr13:20188102-20188151	RNA	Endogenous	01	All Targets	2706
35905	IL2RA_01	IL2RA	IL2RA	"NM_001308242.2,NM_000417.3,NM_001308243.2"	GRCh38.p13	chr10:6012750-6012799	RNA	Endogenous	01	All Targets	3559
45611	POP5_01	POP5	POP5	"XM_011538441.1,NM_198202.1,NM_015918.4"	GRCh38.p13	chr12:120579182-120579231	RNA	Endogenous	01	All Targets	51367
50931	TAMALIN_01	TAMALIN	TAMALIN	"NM_181711.4,NM_001271856.2,XM_011537996.1,XM_005268691.3"	GRCh38.p13	chr12:52010914-52011061	RNA	Endogenous	01	All Targets	160622
13380	SULT1A4_01	SULT1A4	"SULT1A4,SULT1A3"	"NM_001017390.3,NM_177552.4"	GRCh38.p13	"chr16:29459913-29459947,chr16:30199255-30199289"	RNA	Endogenous	01	All Targets	445329
39112	SLC13A2_01	SLC13A2	SLC13A2	"NM_001346684.2,NM_003984.4,NM_001145975.2,XM_006722165.2,XM_011525452.1,NM_001346683.2,XM_011525454.3,XM_011525451.1,XM_011525450.3"	GRCh38.p13	chr17:28493683-28493728	RNA	Endogenous	01	All Targets	9058
50992	C1orf210_01	C1orf210	C1orf210	"NM_182517.3,NM_001164829.2"	GRCh38.p13	chr1:43282295-43282344	RNA	Endogenous	01	All Targets	149466
46057	ZCCHC8_01	ZCCHC8	ZCCHC8	"NM_001350937.2,XM_024449044.1,NM_001350936.2,NM_001350938.2,NM_001350935.2,XR_944614.3,XM_017019606.1,NM_017612.5"	GRCh38.p13	chr12:122473857-122473906	RNA	Endogenous	01	All Targets	55596
40748	HDAC2_01	HDAC2	HDAC2	"NM_001527.4,XM_017010799.1,NR_073443.1,NR_033441.2"	GRCh38.p13	chr6:113948994-113949043	RNA	Endogenous	01	All Targets	3066
42222	FUBP3_01	FUBP3	FUBP3	"NM_003934.2,XR_001746411.2,XM_017015272.1,XM_011519173.2,XM_017015269.1,XM_011519172.3,XM_017015271.1,XR_001746412.2,XM_011519174.2,XR_001746413.1,XM_017015270.1,XM_005272232.2,XM_006717313.2,XM_017015273.1"	GRCh38.p13	chr9:130620365-130620414	RNA	Endogenous	01	All Targets	8939
49256	TTN_01	TTN	TTN	"NM_001256850.1,XM_024453097.1,NM_133437.4,XM_024453099.1,XM_024453096.1,XM_024453095.1,XM_024453098.1,XM_017004823.1,NM_133378.4,NM_133379.5,NM_003319.4,XM_024453094.1,XM_017004822.1,NM_133432.3,XM_017004820.1,NM_001267550.2,XM_017004821.1,XM_017004819.1"	GRCh38.p13	chr2:178766419-178766454	RNA	Endogenous	01	All Targets	7273
37030	MYBPHL_01	MYBPHL	MYBPHL	"NM_001265613.2,XM_017001173.1,XM_017001174.1,NM_001010985.3,XM_017001175.1"	GRCh38.p13	chr1:109292445-109292485	RNA	Endogenous	01	All Targets	343263
44551	N6AMT1_01	N6AMT1	N6AMT1	"XR_001754831.2,XR_002958591.1,XR_001754830.1,NR_047510.2,NM_182749.4,NM_013240.6"	GRCh38.p13	chr21:28876364-28876413	RNA	Endogenous	01	All Targets	29104
48117	APOL5_01	APOL5	APOL5	"XM_017028945.2,XM_006724321.4,NM_030642.1"	GRCh38.p13	chr22:35726744-35726793	RNA	Endogenous	01	All Targets	80831
49489	GRK7_01	GRK7	GRK7	"NM_139209.3,XM_017005717.2"	GRCh38.p13	chr3:141780668-141780705	RNA	Endogenous	01	All Targets	131890
34830	SLC25A42_01	SLC25A42	SLC25A42	"NM_001321544.2,XM_017026670.2,NM_178526.5,XM_005259861.3,XM_011527937.2"	GRCh38.p13	chr19:19107948-19107983	RNA	Endogenous	01	All Targets	284439
37944	SERPINA11_01	SERPINA11	SERPINA11	NM_001080451.2	GRCh38.p13	chr14:94448281-94448330	RNA	Endogenous	01	All Targets	256394
51399	EZHIP_01	EZHIP	EZHIP	NM_203407.3	GRCh38.p13	chrX:51408675-51408724	RNA	Endogenous	01	All Targets	340602
12346	ITGB3_01	ITGB3	ITGB3	NM_000212.3	GRCh38.p13	chr17:47302796-47302837	RNA	Endogenous	01	All Targets	3690
34676	HRAS_01	HRAS	HRAS	"NM_176795.4,NM_005343.4,NM_001318054.2,NM_001130442.2"	GRCh38.p13	chr11:533520-533554	RNA	Endogenous	01	All Targets	3265
49234	XAGE3_01	XAGE3	XAGE3	"NM_133179.3,XM_011530768.2,NM_130776.1,XM_011530769.2,XM_011530770.2"	GRCh38.p13	chrX:52864802-52864851	RNA	Endogenous	01	All Targets	170626
41582	RAB6A_01	RAB6A	RAB6A	"NM_001243718.2,NM_001243719.1,NM_198896.2,NM_002869.5"	GRCh38.p13	chr11:73677855-73677904	RNA	Endogenous	01	All Targets	5870
50343	TGIF1_01	TGIF1	TGIF1	"NM_001278682.2,NM_170695.5,NM_003244.4,NM_174886.3,NM_001278684.2,NM_173207.4,NM_173210.4,XM_017025958.1,NM_173211.2,NM_001374397.1,NM_001374396.1,NM_173208.3,NM_001278686.2,NM_173209.3"	GRCh38.p13	chr18:3457658-3457707	RNA	Endogenous	01	All Targets	7050
42738	CNOT8_01	CNOT8	CNOT8	"XM_005268527.2,NM_001301073.2,XM_017010058.2,NM_001301083.1,XM_017010056.1,NM_001301082.1,XM_017010057.1,NM_001301074.2,NM_001301075.2,XM_017010054.2,XM_017010055.2,NM_001301080.2,XM_011537706.1,XM_017010052.1,XM_017010053.1,NM_001301077.2,XM_017010049.2,XM_011537708.2,XM_017010048.2,NM_004779.6,XM_017010050.1,XM_017010051.1,NM_001301086.2"	GRCh38.p13	chr5:154875292-154875341	RNA	Endogenous	01	All Targets	9337
35217	GOLGA8J_01	GOLGA8J	"GOLGA8IP,GOLGA8T,GOLGA8M,GOLGA8H,GOLGA8K,GOLGA8J"	"NR_024074.1,XM_011521954.3,NM_001282490.1,XM_005268284.5,NM_001282472.1,XM_005268285.5,NM_001282493.1,XM_024450036.1,XM_024450037.1,XM_011521952.3,XM_011521953.3,XM_024450034.1,XM_024450035.1,XM_011521950.2,XR_002957674.1,XM_024450032.1,XM_024450033.1,XM_006720654.3,NM_001282468.1,XM_011521951.3,NM_001355469.1,XM_006720651.3"	GRCh38.p13	"chr15:32398580-32398622,chr15:22613195-22613237,chr15:28707768-28707810,chr15:30087622-30087664,chr15:30139722-30139764,chr15:30608694-30608736"	RNA	Endogenous	01	All Targets	653125
35352	TRPC3_01	TRPC3	TRPC3	"NM_001130698.2,XM_011532217.3,XM_017008578.2,XM_011532218.3,NM_001366479.2,NM_003305.2"	GRCh38.p13	chr4:121910184-121910218	RNA	Endogenous	01	All Targets	7222
49783	TRAF3_01	TRAF3	TRAF3	"XM_011537116.3,XM_011537118.3,NM_145726.2,NM_145725.3,NM_001385142.1,NM_001385143.1,XM_017021618.1,XM_017021619.1,NM_001199427.2,XM_017021620.2,NM_003300.4,XM_017021617.1,XM_011537117.3"	GRCh38.p13	chr14:102875694-102876372	RNA	Endogenous	01	All Targets	7187
48585	LCE3D_01	LCE3D	LCE3D	NM_032563.2	GRCh38.p13	chr1:152579451-152579500	RNA	Endogenous	01	All Targets	84648
50072	CCER1_01	CCER1	CCER1	"NM_152638.4,NR_130711.2"	GRCh38.p13	chr12:90952777-90952826	RNA	Endogenous	01	All Targets	196477
11304	ACTL10_01	ACTL10	ACTL10	NM_001024675.2	GRCh38.p13	chr20:33667572-33667606	RNA	Endogenous	01	All Targets	170487
46475	FBXL8_01	FBXL8	FBXL8	NM_018378.3	GRCh38.p13	chr16:67162868-67162907	RNA	Endogenous	01	All Targets	55336
39366	NEU4_01	NEU4	NEU4	"NM_001167601.3,NM_001167602.3,NM_080741.4,NM_001167600.3,NM_001167599.3"	GRCh38.p13	chr2:241816171-241816207	RNA	Endogenous	01	All Targets	129807
48089	EHMT2_01	EHMT2	EHMT2	"NM_006709.5,XM_006714974.1,XM_006714975.1,NM_025256.7,NM_001363689.1,XM_006714976.1,NM_001318833.1,XM_017010202.1,NM_001289413.1"	GRCh38.p13	chr6:31882982-31883379	RNA	Endogenous	01	All Targets	10919
41978	FZD1_01	FZD1	FZD1	NM_003505.2	GRCh38.p13	chr7:91266898-91266947	RNA	Endogenous	01	All Targets	8321
46993	UBR4_01	UBR4	UBR4	"XM_011541109.3,XM_011541121.3,XM_011541108.3,XM_017000826.2,XM_017000827.2,XM_011541113.3,XM_017000828.2,XM_011541110.3,XM_011541111.3,XM_011541114.3,XM_011541115.3,XM_011541112.3,NM_020765.3,XM_011541116.3,XM_011541117.3,XM_011541118.3,XM_011541119.3,XM_011541120.3,XM_017000829.2,XM_017000830.2,XM_017000822.2,XM_017000823.2,XM_017000824.2,XM_017000825.2"	GRCh38.p13	chr1:19173503-19173552	RNA	Endogenous	01	All Targets	23352
38702	RIC3_01	RIC3	RIC3	"NM_001346693.2,NM_001206671.4,NR_144497.2,NM_001206672.4,NR_144484.2,NM_024557.6,NM_001135109.4,NM_001346691.2,NM_001346694.2,XM_017018287.2,NM_001346690.2,NM_001346692.2"	GRCh38.p13	chr11:8110484-8110533	RNA	Endogenous	01	All Targets	79608
49064	TRIM6_01	TRIM6	TRIM6	"NM_001198644.2,NM_001198645.2,NM_001003818.3,NM_058166.5"	GRCh38.p13	chr11:5611826-5611875	RNA	Endogenous	01	All Targets	117854
49482	TMEM190_01	TMEM190	TMEM190	NM_139172.3	GRCh38.p13	chr19:55377673-55377707	RNA	Endogenous	01	All Targets	147744
13218	SHB_01	SHB	SHB	NM_003028.3	GRCh38.p13	chr9:37948667-37948701	RNA	Endogenous	01	All Targets	6461
37777	SRD5A1_01	SRD5A1	SRD5A1	"NM_001324323.2,NR_136739.2,NM_001047.4,NM_001324322.2"	GRCh38.p13	chr5:6633533-6633567	RNA	Endogenous	01	All Targets	6715
50255	APCDD1L_01	APCDD1L	APCDD1L	"NM_001304787.2,NM_153360.3,NR_130908.2"	GRCh38.p13	chr20:58470610-58470659	RNA	Endogenous	01	All Targets	164284
13069	RFXAP_01	RFXAP	RFXAP	NM_000538.4	GRCh38.p13	chr13:36819473-36819507	RNA	Endogenous	01	All Targets	5994
37982	RBM44_01	RBM44	RBM44	"XM_017004055.1,NM_001080504.3,XM_017004054.1,XM_011511154.3,XM_011511153.2,XM_017004057.1,XM_017004056.1,XM_011511152.2,XM_005246075.1"	GRCh38.p13	chr2:237820252-237820301	RNA	Endogenous	01	All Targets	375316
50455	CNKSR3_01	CNKSR3	CNKSR3	"NM_173515.4,XM_011535485.3,NM_001368116.1,NM_001368117.1,NM_001368118.1,NM_001368119.1"	GRCh38.p13	chr6:154405550-154405599	RNA	Endogenous	01	All Targets	154043
37267	GOLGA8A_01	GOLGA8A	"GOLGA8A,GOLGA8B"	"NM_001023567.5,NM_001368072.1,NR_027410.1,NM_001368071.2,NM_181077.4"	GRCh38.p13	"chr15:34386718-34387848,chr15:34532939-34534069"	RNA	Endogenous	01	All Targets	23015
48687	FIZ1_01	FIZ1	FIZ1	"XM_011527426.2,NM_032836.3,XM_005259352.4"	GRCh38.p13	chr19:55591577-55591626	RNA	Endogenous	01	All Targets	84922
